transaction_id,amount,transaction_type,country,is_international,account_age_days,num_prev_transactions,device_trusted,fraud
28614,227.65,withdrawal,DE,1,3981,287,0,0
28615,26.95,pos,CN,1,2469,576,1,0
28616,7.96,online,UK,0,4488,967,1,0
28617,17.43,withdrawal,DE,0,2616,635,0,0
28618,181.4,online,IN,0,1090,272,1,0
28619,54.01,online,CN,1,4847,592,1,0
28620,159.43,pos,FR,0,4700,553,1,0
28621,75.76,withdrawal,UK,0,1964,556,0,0
28622,65.5,pos,FR,0,4002,610,1,0
28623,164.46,pos,US,0,1375,631,0,0
28624,55.08,online,US,1,2440,213,0,0
28625,161.97,online,FR,1,2535,273,1,0
28626,10.61,withdrawal,IN,1,2955,618,0,0
28627,101.15,pos,CN,1,4236,495,0,0
28628,121.26,withdrawal,US,1,2517,76,0,0
28629,229.36,online,UK,1,3684,373,0,1
28630,25.4,pos,IN,1,3007,175,0,0
28631,92.69,withdrawal,US,0,839,824,1,0
28632,56.78,pos,UK,1,2175,492,1,0
28633,48.25,online,US,1,3713,498,0,0
28634,11.28,online,CN,0,796,718,1,0
28635,14.41,online,CN,1,941,804,0,0
28636,181.39,pos,US,1,3602,725,0,0
28637,138.53,online,US,0,3651,934,0,0
28638,48.18,pos,DE,1,1022,593,1,0
28639,176.31,pos,US,1,746,654,1,0
28640,8.42,withdrawal,CN,0,2555,509,1,0
28641,98.02,pos,UK,0,1042,576,1,0
28642,202.63,withdrawal,IN,1,1594,708,1,0
28643,182.55,online,US,0,2316,289,0,0
28644,46.65,online,FR,0,4479,127,1,0
28645,136.74,withdrawal,IN,1,136,407,1,0
28646,55.77,withdrawal,UK,0,4669,398,0,0
28647,183.34,withdrawal,IN,0,4875,198,0,0
28648,75.66,online,UK,1,2573,42,0,0
28649,144.76,withdrawal,DE,0,4468,30,1,0
28650,8.18,online,US,1,4337,806,0,0
28651,89.17,online,IN,1,1597,785,0,0
28652,79.91,withdrawal,UK,1,3910,499,0,0
28653,94.15,online,IN,1,2170,575,0,0
28654,118.95,pos,FR,0,3848,585,1,0
28655,250.24,withdrawal,IN,0,1393,869,1,0
28656,154.03,withdrawal,FR,0,2502,226,1,0
28657,24.8,online,US,0,770,354,0,0
28658,174.81,withdrawal,UK,0,3166,340,0,0
28659,13.02,withdrawal,FR,1,1181,288,0,0
28660,97.34,withdrawal,US,1,918,497,1,1
28661,214.35,online,US,1,3424,556,0,0
28662,10.66,online,IN,1,1211,539,0,0
28663,189.51,online,CN,1,4912,402,1,0
28664,160.26,pos,UK,0,3980,722,1,0
28665,70.07,online,UK,0,3893,862,1,0
28666,36.95,pos,UK,1,879,991,0,0
28667,51.99,withdrawal,US,1,1949,818,0,0
28668,346.28,online,UK,0,575,533,0,0
28669,22.53,pos,US,0,1494,334,1,0
28670,86.66,withdrawal,UK,1,640,609,0,0
28671,8.69,withdrawal,US,1,3812,740,0,0
28672,24.58,withdrawal,UK,1,3612,821,1,0
28673,144.1,pos,UK,0,4759,411,0,0
28674,36.04,withdrawal,CN,1,3538,161,0,0
28675,425.21,withdrawal,DE,1,1976,773,0,0
28676,69.48,online,UK,1,4733,255,1,0
28677,72.68,online,DE,0,4633,976,0,0
28678,3.7,withdrawal,IN,1,2801,951,1,0
28679,313.56,withdrawal,IN,1,4187,615,0,0
28680,19.14,pos,FR,1,2675,751,0,0
28681,77.29,pos,UK,1,3766,585,1,0
28682,50.36,pos,UK,0,3657,584,1,0
28683,53.71,pos,IN,0,1156,866,1,0
28684,103.09,online,CN,1,2076,107,1,0
28685,108.5,withdrawal,UK,1,3555,38,1,0
28686,16.76,pos,US,0,4375,699,1,0
28687,69.23,withdrawal,UK,1,2739,844,1,0
28688,156.29,pos,IN,0,4897,134,1,0
28689,58.57,online,IN,1,3936,584,1,0
28690,18.13,online,CN,0,3951,283,1,0
28691,37.57,pos,IN,0,2348,597,1,0
28692,23.87,pos,US,0,3036,966,1,0
28693,13.45,online,US,1,1590,587,1,0
28694,47.41,pos,FR,0,227,552,1,0
28695,77.86,withdrawal,FR,0,4353,64,1,0
28696,7.55,pos,IN,0,2492,835,1,0
28697,92.59,online,US,1,3940,577,1,0
28698,496.53,online,US,1,2921,478,0,0
28699,332.77,pos,IN,1,3228,164,0,1
28700,176.71,online,DE,0,1282,649,1,0
28701,30.97,pos,CN,1,3848,535,1,0
28702,2.27,online,FR,0,1973,817,1,0
28703,179.3,pos,DE,1,1129,918,1,0
28704,5.73,pos,US,0,3398,544,1,0
28705,23.02,pos,FR,1,1750,489,1,0
28706,78.63,online,FR,1,2388,632,1,0
28707,19.65,online,IN,0,3999,90,0,0
28708,179.45,withdrawal,UK,1,1747,44,0,0
28709,150.13,withdrawal,US,0,4961,420,0,0
28710,140.96,pos,CN,1,1535,38,0,0
28711,169.35,pos,US,1,2818,805,0,0
28712,24.81,withdrawal,DE,0,3944,653,1,0
28713,130.52,online,UK,0,1762,921,1,0
28714,43.89,withdrawal,DE,1,1416,505,0,0
28715,109.91,withdrawal,US,1,2165,309,1,0
28716,13.01,pos,IN,0,3752,6,1,0
28717,122.28,pos,US,1,1888,785,1,0
28718,357.94,withdrawal,DE,0,2814,287,1,0
28719,4.46,pos,FR,0,4536,811,1,0
28720,9.85,online,FR,1,3245,559,1,0
28721,13.2,withdrawal,DE,1,1766,414,0,0
28722,56.31,online,US,1,4257,480,1,0
28723,34.36,withdrawal,FR,1,4159,209,1,1
28724,164.47,online,US,1,2852,278,1,0
28725,64.2,online,DE,0,4457,544,1,1
28726,66.27,pos,UK,0,3610,717,1,0
28727,126.24,online,DE,0,3693,162,0,0
28728,44.94,online,CN,1,2643,131,1,1
28729,43.57,online,US,0,2024,376,0,0
28730,141.44,pos,IN,1,3063,179,0,0
28731,151.43,withdrawal,IN,1,2539,909,1,0
28732,1.45,withdrawal,FR,1,4275,839,0,0
28733,15.52,withdrawal,FR,1,833,812,0,0
28734,23.97,withdrawal,FR,1,4433,393,0,0
28735,43.32,withdrawal,CN,1,3335,560,0,0
28736,34.45,pos,FR,1,1099,196,1,0
28737,110.42,online,US,1,2047,27,0,0
28738,176.1,online,US,1,4505,162,0,0
28739,21.33,pos,UK,0,1452,11,1,0
28740,82.78,withdrawal,DE,0,2682,542,1,0
28741,45.86,withdrawal,DE,0,3219,659,1,0
28742,70.48,online,DE,1,3455,581,0,0
28743,96.96,pos,IN,0,745,895,0,0
28744,224.05,online,UK,0,4278,438,1,0
28745,21.36,online,US,0,1110,132,0,0
28746,9.1,withdrawal,CN,1,300,175,1,0
28747,98.67,withdrawal,UK,0,2447,900,0,0
28748,50.11,online,CN,0,734,444,1,0
28749,17.78,online,IN,1,4987,215,1,0
28750,12.45,pos,DE,0,1275,737,0,1
28751,81.85,withdrawal,CN,0,511,842,0,0
28752,35.73,withdrawal,FR,1,143,230,1,0
28753,596.24,withdrawal,US,0,2995,335,0,0
28754,52.07,withdrawal,FR,1,4880,439,1,0
28755,23.86,online,IN,1,4622,89,0,0
28756,99.11,pos,US,0,4340,991,0,0
28757,28.01,pos,UK,0,1171,350,0,1
28758,68.14,withdrawal,FR,0,3691,223,1,0
28759,65.89,online,IN,1,46,705,0,0
28760,60.43,online,UK,0,3988,335,1,0
28761,159.01,online,US,0,2796,948,0,0
28762,24.41,online,US,0,702,351,0,0
28763,234.66,withdrawal,UK,0,521,833,1,0
28764,156.71,online,DE,1,3366,470,0,0
28765,40.51,withdrawal,FR,0,4488,652,1,0
28766,19.92,online,US,1,3944,850,1,0
28767,32.79,withdrawal,US,1,1429,652,0,0
28768,40.44,online,FR,1,4900,487,0,0
28769,81.4,withdrawal,IN,1,305,382,1,0
28770,4.75,withdrawal,CN,0,860,783,1,0
28771,245.76,online,CN,0,1600,179,1,0
28772,10.39,online,DE,0,814,215,1,0
28773,32.75,withdrawal,FR,1,3687,433,0,1
28774,11.57,pos,FR,0,2718,736,0,0
28775,29.66,online,FR,1,2504,125,1,0
28776,181.81,withdrawal,FR,1,1317,192,1,0
28777,95.5,pos,FR,0,4723,449,1,0
28778,25.79,withdrawal,US,0,1742,644,0,0
28779,205.38,pos,CN,1,1577,119,1,0
28780,161.3,online,CN,0,2111,96,0,0
28781,140.1,pos,CN,0,4593,809,1,0
28782,188.15,pos,FR,0,4747,682,1,1
28783,96.67,pos,US,0,4474,848,1,0
28784,69.6,online,UK,0,3165,647,0,0
28785,46.83,online,FR,1,2161,187,1,0
28786,25.33,pos,DE,0,4004,486,1,0
28787,81.51,withdrawal,FR,1,2289,677,0,0
28788,220.27,pos,FR,1,914,692,1,0
28789,90.14,pos,DE,1,104,946,1,0
28790,252.08,withdrawal,UK,1,574,723,1,0
28791,44.15,online,FR,1,4772,839,0,0
28792,118.79,withdrawal,US,1,1782,499,0,0
28793,104.6,pos,DE,1,2465,591,0,0
28794,111.0,pos,DE,0,1968,526,0,0
28795,103.58,withdrawal,FR,0,2291,872,0,0
28796,25.06,online,DE,0,2708,393,1,0
28797,15.5,pos,FR,0,2075,70,1,0
28798,384.57,online,US,1,3363,289,1,0
28799,4.64,online,IN,0,1228,28,1,0
28800,63.06,pos,UK,1,153,931,0,0
28801,55.35,withdrawal,UK,1,4126,719,1,0
28802,44.63,pos,US,1,4230,220,0,0
28803,152.32,withdrawal,DE,0,748,937,1,0
28804,136.79,withdrawal,US,1,2561,863,1,0
28805,235.62,pos,US,0,3526,743,0,0
28806,50.33,withdrawal,IN,0,811,610,1,0
28807,83.05,online,DE,0,2769,559,0,0
28808,222.85,pos,DE,1,4458,526,1,0
28809,509.1,online,US,1,960,533,0,0
28810,348.33,withdrawal,CN,1,808,293,0,0
28811,126.53,withdrawal,IN,0,3107,426,0,0
28812,15.46,withdrawal,FR,1,2560,861,1,0
28813,2.35,withdrawal,CN,0,1223,367,1,0
28814,174.42,online,UK,0,889,507,1,0
28815,183.85,withdrawal,IN,0,1393,630,0,0
28816,137.18,pos,FR,1,1318,19,1,0
28817,32.84,withdrawal,UK,1,187,883,0,0
28818,102.11,withdrawal,CN,1,610,275,0,0
28819,38.02,online,CN,1,777,894,0,0
28820,59.9,online,DE,1,1264,564,1,0
28821,48.2,withdrawal,IN,0,83,909,1,0
28822,244.92,online,IN,0,802,178,1,0
28823,26.68,pos,UK,0,1202,855,1,0
28824,86.18,online,DE,1,3851,431,1,0
28825,44.78,pos,CN,1,2813,344,1,0
28826,108.79,pos,CN,1,676,579,1,0
28827,83.14,online,CN,1,2116,627,1,0
28828,257.67,pos,DE,1,1126,6,0,1
28829,10.72,withdrawal,CN,1,1736,954,1,0
28830,24.93,pos,FR,1,1796,215,1,0
28831,145.39,online,UK,1,4303,145,1,0
28832,46.01,pos,FR,0,1904,175,1,0
28833,18.13,withdrawal,CN,0,4066,636,1,0
28834,69.98,withdrawal,IN,0,4657,304,1,0
28835,105.6,withdrawal,DE,0,1364,517,0,0
28836,4.59,online,DE,1,1439,534,1,0
28837,34.48,withdrawal,DE,1,3725,653,1,0
28838,165.77,pos,CN,1,4677,203,0,0
28839,73.45,online,US,1,1979,2,1,0
28840,3.6,online,UK,1,2512,60,0,0
28841,33.12,online,FR,0,3895,124,1,0
28842,101.93,pos,CN,1,2446,490,1,0
28843,22.23,pos,FR,0,4245,528,1,0
28844,175.67,online,DE,0,3890,198,0,0
28845,112.88,online,DE,1,282,988,0,0
28846,63.75,withdrawal,CN,0,1683,743,1,0
28847,247.25,online,US,0,2599,160,1,0
28848,49.73,pos,IN,1,4811,280,1,0
28849,26.8,withdrawal,DE,0,158,914,1,0
28850,108.29,online,IN,1,2712,495,0,0
28851,85.17,pos,CN,0,1477,366,1,0
28852,40.83,online,FR,1,3632,926,0,0
28853,42.11,online,DE,1,4602,277,0,0
28854,50.78,online,CN,0,318,587,1,0
28855,34.41,withdrawal,DE,1,2656,634,1,0
28856,123.87,withdrawal,US,0,4472,838,0,0
28857,105.37,online,IN,1,1813,890,1,0
28858,58.12,pos,FR,1,700,888,0,0
28859,50.73,online,CN,0,732,857,0,0
28860,45.42,online,DE,1,3989,17,1,0
28861,33.33,withdrawal,UK,1,1603,939,1,0
28862,8.96,online,UK,1,2791,404,1,0
28863,31.23,online,DE,1,1601,66,0,0
28864,38.74,withdrawal,DE,0,996,498,1,0
28865,79.34,pos,FR,0,1580,370,0,0
28866,148.63,withdrawal,UK,0,2155,144,1,0
28867,50.37,withdrawal,DE,1,4744,246,0,0
28868,289.6,pos,CN,1,145,706,0,0
28869,175.65,pos,UK,1,2624,542,0,0
28870,418.66,pos,FR,0,2905,303,1,0
28871,208.91,pos,UK,0,3315,797,1,0
28872,95.9,pos,UK,1,4799,839,0,0
28873,91.25,withdrawal,IN,1,657,455,0,0
28874,13.87,pos,FR,0,4838,855,1,0
28875,128.16,online,DE,0,122,629,1,0
28876,91.68,pos,DE,1,2106,951,1,1
28877,70.71,withdrawal,FR,0,1237,604,0,0
28878,118.18,online,CN,0,4845,403,1,0
28879,58.71,pos,IN,0,4914,545,1,0
28880,74.2,online,US,1,2772,430,1,0
28881,50.81,withdrawal,FR,1,3361,771,0,0
28882,126.36,pos,DE,1,1714,135,0,0
28883,209.24,withdrawal,IN,1,2297,492,0,0
28884,183.79,withdrawal,US,1,2368,803,1,0
28885,154.19,pos,US,0,4231,845,1,0
28886,1.39,pos,FR,1,1822,595,0,0
28887,242.91,online,US,0,4935,164,1,0
28888,32.14,pos,FR,0,4548,144,0,0
28889,218.9,online,CN,1,1104,967,0,0
28890,21.94,withdrawal,US,0,671,483,1,0
28891,57.92,withdrawal,US,1,4149,548,0,0
28892,138.39,pos,FR,0,3349,728,1,0
28893,102.24,pos,US,1,1232,346,0,0
28894,53.77,withdrawal,UK,1,1710,852,1,0
28895,113.51,pos,CN,0,3627,485,1,0
28896,79.62,pos,FR,0,4978,450,0,0
28897,32.26,online,UK,1,973,519,1,0
28898,103.94,pos,IN,1,1628,582,0,0
28899,22.85,online,FR,0,1665,164,0,0
28900,118.41,pos,FR,0,442,188,0,0
28901,0.31,withdrawal,FR,0,3822,287,1,0
28902,79.58,withdrawal,IN,1,1365,666,0,0
28903,51.26,online,CN,0,4773,233,1,0
28904,36.11,online,CN,0,3197,360,0,0
28905,72.51,online,US,1,653,829,0,0
28906,103.65,online,IN,1,213,481,0,0
28907,336.14,online,DE,0,407,926,1,0
28908,179.01,online,IN,1,4009,838,1,0
28909,126.28,pos,US,0,4039,885,1,0
28910,65.19,pos,DE,1,4494,921,0,1
28911,49.78,withdrawal,IN,0,1979,592,0,0
28912,3.31,withdrawal,FR,1,49,24,1,0
28913,44.49,online,UK,0,3234,117,1,0
28914,188.64,online,DE,0,3120,184,1,0
28915,48.45,online,US,1,2265,39,1,0
28916,61.91,pos,FR,1,882,158,0,0
28917,31.72,online,FR,1,1371,535,0,0
28918,32.04,withdrawal,IN,0,1755,766,0,0
28919,6.39,withdrawal,IN,1,2646,91,0,0
28920,95.14,online,CN,0,4528,30,1,0
28921,59.43,withdrawal,CN,1,3332,290,1,0
28922,93.13,online,DE,0,4753,545,0,0
28923,79.16,withdrawal,UK,1,2944,875,0,0
28924,160.37,online,UK,0,3635,357,0,0
28925,139.04,online,FR,0,1921,2,0,0
28926,147.6,withdrawal,CN,0,1590,485,1,0
28927,69.16,pos,CN,1,3146,645,0,0
28928,43.68,withdrawal,CN,1,4296,833,0,0
28929,270.96,online,IN,1,1885,156,1,0
28930,5.58,pos,IN,1,4008,688,1,0
28931,16.56,withdrawal,UK,0,1636,311,1,0
28932,54.4,pos,CN,1,4133,163,0,0
28933,95.18,online,FR,1,3719,637,0,0
28934,0.82,online,CN,1,1769,653,1,0
28935,127.06,online,FR,0,2497,890,1,0
28936,81.81,online,US,0,1559,699,0,0
28937,66.3,pos,FR,1,2089,395,1,0
28938,55.08,online,CN,0,4765,695,1,0
28939,73.29,withdrawal,CN,1,3613,707,0,0
28940,17.65,pos,FR,0,1539,92,0,0
28941,11.51,pos,FR,1,4825,504,1,0
28942,34.2,withdrawal,FR,1,4158,644,1,0
28943,123.62,online,DE,1,2342,865,1,0
28944,88.74,withdrawal,CN,0,1110,58,1,0
28945,65.42,withdrawal,FR,0,587,262,1,0
28946,84.75,withdrawal,FR,1,1508,553,0,0
28947,81.93,withdrawal,IN,1,4003,650,1,0
28948,36.68,pos,US,0,4979,210,1,0
28949,10.25,withdrawal,IN,0,3172,586,0,0
28950,227.09,withdrawal,US,0,4825,500,1,0
28951,91.61,pos,US,0,1984,424,0,1
28952,119.65,online,UK,0,1095,808,1,0
28953,62.36,withdrawal,CN,0,255,334,0,0
28954,141.26,online,CN,0,4427,704,0,0
28955,87.83,withdrawal,IN,0,439,894,1,0
28956,5.53,online,UK,0,4881,228,1,0
28957,220.82,withdrawal,IN,1,3604,375,0,0
28958,36.46,withdrawal,DE,1,1961,921,0,0
28959,14.84,pos,CN,1,915,177,0,0
28960,9.22,withdrawal,IN,0,156,753,1,0
28961,127.45,pos,CN,1,323,374,1,0
28962,121.73,online,CN,1,1848,821,0,0
28963,120.45,withdrawal,UK,0,2939,650,0,0
28964,247.4,pos,IN,1,1011,967,0,0
28965,42.92,withdrawal,DE,0,2415,639,0,0
28966,82.36,pos,CN,0,1095,73,0,0
28967,96.63,pos,FR,1,2774,519,0,1
28968,388.64,withdrawal,FR,1,222,853,0,0
28969,37.45,withdrawal,US,0,1820,108,1,0
28970,313.11,withdrawal,FR,0,2041,312,1,0
28971,16.1,pos,UK,1,597,486,1,0
28972,144.39,withdrawal,DE,1,2591,389,0,0
28973,100.21,pos,FR,0,4146,498,0,0
28974,169.77,pos,IN,0,383,882,0,0
28975,2.91,online,UK,1,1251,342,0,0
28976,8.14,online,CN,1,4421,703,0,0
28977,7.22,withdrawal,DE,1,2137,519,0,0
28978,89.88,withdrawal,FR,0,4416,416,0,1
28979,92.37,withdrawal,US,0,4158,755,0,0
28980,236.56,online,DE,0,1908,248,1,0
28981,63.04,online,DE,0,4861,916,1,0
28982,7.05,pos,CN,1,764,119,0,0
28983,23.51,withdrawal,DE,0,2989,483,1,0
28984,0.81,withdrawal,FR,1,3955,431,1,0
28985,149.93,pos,US,1,4685,16,1,0
28986,169.06,pos,US,0,968,516,0,0
28987,618.53,online,US,0,435,244,1,0
28988,53.14,withdrawal,DE,1,327,97,0,0
28989,1.95,pos,CN,0,3890,734,0,0
28990,26.75,online,UK,0,1015,418,0,0
28991,88.62,online,FR,1,1785,594,0,0
28992,326.87,online,US,1,4632,704,1,0
28993,10.93,online,FR,0,4043,524,1,0
28994,12.96,online,DE,0,312,663,1,0
28995,120.99,withdrawal,IN,1,1530,427,0,0
28996,110.02,withdrawal,IN,1,4556,639,1,0
28997,28.84,online,US,0,1352,913,0,0
28998,167.74,withdrawal,US,0,2971,944,0,0
28999,13.79,online,FR,1,1953,29,1,0
29000,260.02,online,IN,1,3394,29,1,0
29001,22.44,withdrawal,US,0,4864,568,1,0
29002,8.49,pos,UK,0,3749,46,0,0
29003,41.48,online,CN,0,425,455,1,0
29004,20.81,withdrawal,DE,0,2320,265,1,0
29005,74.85,online,DE,0,3629,479,0,0
29006,116.11,pos,FR,1,237,482,1,0
29007,67.52,online,CN,0,709,514,1,0
29008,108.06,online,DE,0,4396,864,0,0
29009,45.4,online,US,1,1314,932,1,0
29010,2.83,online,IN,0,728,854,0,0
29011,365.21,withdrawal,CN,1,3564,598,1,0
29012,171.15,pos,CN,0,3848,801,0,0
29013,7.63,pos,UK,1,80,672,0,1
29014,59.63,withdrawal,CN,1,951,190,0,0
29015,100.79,withdrawal,IN,0,298,717,0,1
29016,21.15,pos,CN,1,4514,608,1,0
29017,86.27,withdrawal,DE,1,1420,180,1,0
29018,76.28,online,US,0,77,388,1,0
29019,23.35,online,IN,1,2574,23,0,0
29020,15.22,online,CN,1,1655,280,1,0
29021,142.28,withdrawal,UK,1,597,65,0,0
29022,38.95,withdrawal,US,1,1712,659,0,0
29023,27.98,withdrawal,FR,1,4772,154,0,0
29024,133.89,withdrawal,DE,1,1261,674,0,0
29025,133.21,withdrawal,CN,0,3547,358,0,0
29026,32.35,withdrawal,US,0,1230,742,0,1
29027,206.02,online,UK,0,3043,216,0,0
29028,116.56,pos,IN,1,115,134,0,0
29029,42.43,pos,IN,0,746,647,0,0
29030,55.77,withdrawal,FR,0,2930,915,1,0
29031,129.72,online,UK,0,1448,709,1,1
29032,23.77,pos,IN,1,4451,511,1,0
29033,63.25,pos,US,1,4892,69,0,0
29034,106.0,withdrawal,DE,0,183,827,0,1
29035,77.54,online,IN,1,3066,863,0,0
29036,93.73,pos,FR,0,2643,894,0,0
29037,79.01,withdrawal,CN,0,408,461,1,0
29038,22.22,withdrawal,FR,0,3760,785,1,1
29039,52.8,online,CN,0,3278,273,1,0
29040,75.93,pos,CN,0,1684,358,0,1
29041,151.44,withdrawal,US,0,4958,728,0,0
29042,106.1,pos,UK,0,3420,88,1,0
29043,55.62,online,US,1,3337,793,0,0
29044,366.52,online,UK,0,2922,601,1,0
29045,11.41,online,IN,1,3563,529,1,0
29046,23.17,online,US,1,1101,453,0,0
29047,41.75,online,CN,0,2377,781,1,0
29048,25.95,online,IN,0,2548,73,0,0
29049,98.2,online,UK,0,559,478,1,0
29050,4.04,pos,IN,0,2665,37,0,1
29051,19.53,withdrawal,IN,1,4788,665,0,0
29052,34.72,online,CN,0,2545,838,1,0
29053,114.99,withdrawal,FR,0,818,735,0,0
29054,208.64,withdrawal,DE,1,3165,694,1,0
29055,160.19,withdrawal,DE,1,2570,18,1,0
29056,20.1,withdrawal,UK,0,3533,78,1,0
29057,83.33,online,DE,1,1187,204,0,0
29058,3.05,withdrawal,UK,0,1416,906,0,0
29059,37.18,withdrawal,DE,1,3966,530,1,1
29060,163.98,online,CN,0,369,1,0,0
29061,61.0,online,IN,0,2782,113,1,0
29062,16.24,pos,US,1,1370,334,1,0
29063,57.72,withdrawal,IN,0,934,259,1,0
29064,22.07,pos,IN,0,2127,290,0,0
29065,49.95,online,CN,0,3927,585,1,0
29066,66.91,pos,UK,1,3248,628,0,0
29067,43.01,pos,US,1,4863,596,1,0
29068,276.41,pos,UK,1,3412,640,0,0
29069,82.67,withdrawal,UK,0,1646,640,1,0
29070,185.08,pos,CN,0,3477,44,0,0
29071,143.02,withdrawal,IN,1,4089,773,1,0
29072,108.22,pos,CN,0,2253,430,0,0
29073,68.69,online,DE,1,4304,109,1,0
29074,0.22,withdrawal,DE,1,1967,763,0,0
29075,95.05,pos,US,0,3135,598,0,0
29076,44.0,pos,FR,0,1734,154,1,0
29077,12.53,withdrawal,FR,0,1263,926,1,0
29078,58.81,online,IN,0,633,626,1,0
29079,133.01,withdrawal,IN,0,1639,20,0,0
29080,326.17,pos,US,0,377,425,0,0
29081,46.86,pos,CN,0,2234,158,0,0
29082,78.25,online,CN,1,3110,785,0,0
29083,190.55,online,FR,0,1093,137,1,0
29084,40.65,online,US,0,1857,6,1,0
29085,15.35,withdrawal,UK,0,419,953,1,0
29086,33.11,pos,UK,1,165,308,1,0
29087,229.39,withdrawal,UK,1,1610,495,1,0
29088,17.36,online,DE,1,3446,391,1,0
29089,39.93,pos,US,1,3823,303,0,0
29090,62.48,withdrawal,CN,0,1336,933,0,0
29091,187.81,withdrawal,US,0,2017,499,1,0
29092,277.6,withdrawal,UK,1,1205,772,0,0
29093,55.48,withdrawal,US,1,2401,824,0,0
29094,268.76,pos,FR,0,2764,833,1,0
29095,17.61,withdrawal,IN,0,2708,232,1,0
29096,17.06,pos,IN,0,2104,110,1,0
29097,298.09,pos,US,0,199,572,0,0
29098,71.27,withdrawal,DE,0,90,904,0,0
29099,20.57,pos,FR,0,4784,545,0,0
29100,66.94,withdrawal,FR,1,385,153,0,1
29101,152.88,online,CN,1,2261,827,1,0
29102,175.4,withdrawal,DE,0,3120,148,1,0
29103,199.49,pos,US,0,1638,734,0,0
29104,84.3,pos,US,0,1797,583,0,0
29105,201.7,online,IN,1,4745,930,0,0
29106,71.34,withdrawal,FR,1,2196,685,1,0
29107,93.41,online,IN,0,2742,751,1,0
29108,142.18,withdrawal,CN,0,195,804,0,0
29109,55.41,online,CN,1,2895,708,0,0
29110,7.64,withdrawal,FR,0,2488,408,1,0
29111,43.1,online,CN,0,165,517,1,0
29112,97.8,withdrawal,FR,1,2334,194,1,0
29113,21.36,online,UK,1,1609,429,0,0
29114,16.06,online,CN,0,3493,363,1,0
29115,34.68,pos,US,0,3484,362,0,0
29116,3.26,pos,DE,0,1968,898,0,0
29117,136.03,pos,CN,1,142,561,0,0
29118,29.94,online,DE,1,81,319,0,0
29119,13.27,withdrawal,FR,0,3980,839,1,0
29120,120.11,online,DE,1,4262,957,1,0
29121,185.11,withdrawal,IN,1,4328,687,0,0
29122,2.01,online,FR,1,154,338,1,0
29123,26.61,online,UK,0,3159,11,1,0
29124,290.47,pos,DE,0,3237,980,1,0
29125,48.65,withdrawal,US,0,4564,830,1,0
29126,279.02,online,FR,1,851,593,1,0
29127,32.05,pos,CN,0,3688,80,1,0
29128,24.6,withdrawal,DE,1,3084,901,1,0
29129,24.09,withdrawal,FR,0,1559,254,0,0
29130,8.91,withdrawal,US,1,3496,952,1,0
29131,226.75,withdrawal,CN,0,3380,983,1,0
29132,390.38,online,DE,0,3153,544,1,0
29133,309.02,pos,CN,1,376,829,0,0
29134,191.07,online,UK,0,4339,4,1,1
29135,187.66,pos,UK,0,4188,771,0,0
29136,108.2,online,DE,1,2614,33,0,0
29137,174.99,online,US,0,1402,791,0,0
29138,23.36,pos,DE,1,2368,755,0,0
29139,49.09,pos,UK,1,4185,810,1,0
29140,102.4,withdrawal,DE,1,2197,423,0,0
29141,207.76,pos,FR,0,3579,745,1,0
29142,108.02,pos,IN,0,3104,396,0,0
29143,182.65,withdrawal,CN,1,1300,701,1,0
29144,64.24,online,CN,0,3826,507,0,0
29145,126.34,online,US,0,64,93,0,0
29146,391.11,withdrawal,FR,0,874,712,0,0
29147,16.66,pos,US,1,1316,871,0,0
29148,261.62,withdrawal,DE,0,1273,72,1,0
29149,73.89,online,CN,0,745,728,1,0
29150,103.06,withdrawal,CN,0,1598,182,1,0
29151,210.27,pos,US,1,3217,167,1,0
29152,52.7,withdrawal,IN,0,4115,488,0,0
29153,54.25,withdrawal,UK,1,3745,423,1,0
29154,74.9,withdrawal,FR,0,4180,488,1,0
29155,1.93,online,IN,1,1039,420,0,0
29156,68.65,withdrawal,IN,0,4373,196,1,0
29157,34.4,pos,US,0,1336,368,1,0
29158,263.05,online,DE,0,1001,459,1,0
29159,9.18,online,UK,1,3402,497,1,0
29160,61.49,online,US,0,3595,850,1,0
29161,294.63,pos,US,0,1507,355,1,0
29162,231.3,pos,FR,0,1599,832,0,0
29163,120.85,withdrawal,DE,0,2881,688,0,0
29164,89.0,online,US,1,4514,91,1,0
29165,32.95,pos,IN,1,1999,971,1,0
29166,45.72,pos,IN,0,3765,518,1,0
29167,9.45,online,UK,0,3698,873,1,0
29168,154.23,withdrawal,CN,0,4974,131,1,0
29169,39.14,pos,UK,1,4287,473,1,0
29170,110.2,pos,UK,1,4898,960,1,0
29171,44.25,online,CN,0,2533,649,1,0
29172,62.42,online,CN,0,2482,952,1,0
29173,80.97,pos,US,1,3217,57,0,0
29174,161.87,pos,FR,0,4420,82,0,0
29175,23.72,pos,UK,0,3671,385,0,0
29176,50.88,online,US,1,590,320,1,0
29177,13.94,online,FR,1,4104,784,0,0
29178,7.88,online,IN,1,4628,762,1,0
29179,92.8,pos,DE,1,2382,526,1,0
29180,20.96,online,FR,0,3131,871,0,0
29181,6.17,withdrawal,US,0,2337,435,0,0
29182,227.4,online,US,1,4809,349,1,0
29183,76.42,withdrawal,FR,1,3427,906,1,0
29184,14.46,online,UK,0,4690,474,1,0
29185,5.49,withdrawal,US,1,2006,841,1,0
29186,12.77,online,CN,0,1345,557,1,0
